road_id,elevation,elevation_min,elevation_max,slope,terrain_type
R4759,396.0733600241674,349.37940396389746,440.8865214063312,30.0,VERY_STEEP
R4760,448.8840541303663,423.2248649170057,489.91851167671234,23.5,VERY_STEEP
R4761,398.3232075875435,354.5251924966393,411.68278764310986,30.0,VERY_STEEP
R4762,448.68959453882974,438.67995955811506,494.3019624498123,9.61,MODERATE
R4763,425.4569361205737,408.7163503822063,454.32762216656664,30.0,VERY_STEEP
R4764,374.86048846133065,363.6435468751672,414.6149742567706,30.0,VERY_STEEP
R4765,403.8394979286958,380.71361070809303,419.44106717926985,30.0,VERY_STEEP
R4766,449.2135639478583,402.8859801199982,486.0423449761402,30.0,VERY_STEEP
R4767,435.75306077519235,421.87497583123286,455.2061014795707,30.0,VERY_STEEP
R4768,359.73668937912214,325.48029830937014,387.2719252647594,5.13,MODERATE
R4769,420.63719968099963,392.5773621162219,431.3117144842838,8.01,MODERATE
R4770,384.5579585870813,337.0192300924488,400.62238410430035,30.0,VERY_STEEP
R4771,350.6982261880348,335.7974604865511,364.38144591297964,2.31,GENTLE
R4772,390.3480969027,371.86698288261084,409.9378638202303,13.35,STEEP
R4773,373.47544217249714,362.29376342803744,387.47616577347003,2.9,GENTLE
R4774,431.88692705204716,404.5295170667922,469.5633281168296,21.53,VERY_STEEP
R4775,383.73306088457656,362.6197449019904,394.8946569729453,24.0,VERY_STEEP
R4776,432.7523693953817,387.9561320397689,467.46198942038166,30.0,VERY_STEEP
R4777,350.05979388347953,315.86216135556936,365.6881071165025,30.0,VERY_STEEP
R4778,380.7819150026119,346.2182854835838,428.58837328972777,8.58,MODERATE
R4779,374.1165214307762,342.84009355552405,421.4402843551703,5.15,MODERATE
R4780,373.3567361068611,359.68272261769306,392.3768602076996,7.71,MODERATE
R4781,356.81866197654625,329.01791462753204,391.39551390546745,24.18,VERY_STEEP
R4782,368.71242704105015,318.7322194527095,379.8326398199485,30.0,VERY_STEEP
R4783,405.55495698856197,362.1457853547214,452.8264987106089,30.0,VERY_STEEP
R4784,379.13610728377444,333.3977451170898,410.0555996114428,3.65,GENTLE
R4785,391.7394782329148,348.81042386305484,403.46840428962594,30.0,VERY_STEEP
R4786,387.6866880347188,373.5650202974795,411.3866877550443,22.56,VERY_STEEP
R4787,437.59049249998947,418.4925623373975,450.6644709744388,30.0,VERY_STEEP
R4788,440.5298999010515,430.40503384679516,466.24767747598594,8.4,MODERATE
R4789,399.295697165586,377.1552921704615,436.0927508520389,8.62,MODERATE
R4790,383.01559503156045,368.6712989377007,411.811191353218,30.0,VERY_STEEP
R4791,360.68007040023633,331.768336588173,386.0289573890145,2.38,GENTLE
R4792,445.3402879382095,408.2551883952534,460.10656975982806,4.4,GENTLE
R4793,356.0226944900297,311.04248268850665,375.820256317776,7.64,MODERATE
R4794,379.76502775682803,339.7963411531921,393.77075926636206,2.05,GENTLE
R4795,379.8066201170004,332.2631962858602,422.10656938326684,30.0,VERY_STEEP
R4796,382.0401286140215,369.88419699826994,397.4497217334104,1.07,FLAT
R4797,366.42868432724094,355.94149091057926,400.2436189891967,30.0,VERY_STEEP
R4798,428.3161430923697,391.8626185389212,452.0257596359236,7.98,MODERATE
R4799,362.2497861965989,340.6756897877091,381.28892158280627,5.42,MODERATE
R4800,413.4906659153163,393.3506252710854,449.0694034950005,3.49,GENTLE
R4801,362.3846026705817,339.14911916282995,390.66469504565936,4.28,GENTLE
R4802,357.0535637592957,336.2617214436011,383.0593824506781,9.66,MODERATE
R4803,440.9429503685877,410.4854941165242,474.6570305642765,2.39,GENTLE
R4804,369.01287663187054,341.40693874290525,398.66358177147055,30.0,VERY_STEEP
R4805,432.1250154559704,401.62787340090415,454.26438379803284,2.55,GENTLE
R4806,404.46308711071356,367.55454265069613,436.82553862132363,9.36,MODERATE
R4807,357.785651960877,332.30043160203104,394.56559502290474,30.0,VERY_STEEP
R4808,445.54481914380676,425.4925116581205,456.61254548728095,2.52,GENTLE
R4809,374.69611669918925,358.04809522683945,403.33098585549624,30.0,VERY_STEEP
R4810,435.96453453526067,411.98556975395564,448.27186591860243,7.11,MODERATE
R4811,366.8810005784564,327.2087415686095,384.3372171411808,5.23,MODERATE
R4812,435.3942882141853,395.1260918097265,467.8146375773042,24.92,VERY_STEEP
R4813,351.3228812905294,314.64666582316096,395.9704379011526,30.0,VERY_STEEP
R4814,401.1780456569481,381.8169186446731,446.4902728244875,30.0,VERY_STEEP
R4815,426.9442579421557,393.4208081079678,439.74201834770093,30.0,VERY_STEEP
R4816,443.47955174927836,410.6519652862044,470.24375520074665,0.36,FLAT
R4817,440.9202136206487,411.5495656962597,474.2404729408308,0.47,FLAT
R4818,431.9624869547645,399.9633274994099,447.8452831367782,0.98,FLAT
R4819,438.8191349661304,409.1475096611837,479.43642363592124,2.51,GENTLE
R4820,369.92196858370767,337.30371394074336,409.6913789211972,30.0,VERY_STEEP
R4821,378.41842957117285,339.7981913863277,424.55207011944464,14.79,STEEP
R4822,378.89685249210584,364.5117247159682,389.2362929754436,9.21,MODERATE
R4823,387.7053931001699,347.72036301420894,406.37276285973,30.0,VERY_STEEP
R4824,389.33206703851886,373.8966210334151,432.4195356083317,30.0,VERY_STEEP
R4825,404.45553246546757,391.79041252905256,441.27873449854496,30.0,VERY_STEEP
R4826,365.9879763366441,316.9447888877854,411.76357048458374,1.55,FLAT
R4827,419.12466637859893,370.8449956237813,431.4118525598096,30.0,VERY_STEEP
R4828,366.7566539304506,354.3391921328281,400.63521255910837,3.62,GENTLE
R4829,381.03084821045474,353.30071055145623,413.7927112062017,10.33,STEEP
R4830,400.3345130606154,382.8847155286244,411.7614897150367,29.97,VERY_STEEP
R4831,429.64405615234773,400.230260266971,460.18493922884704,30.0,VERY_STEEP
R4832,423.94692332387274,380.7398336038892,458.3277357762697,30.0,VERY_STEEP
R4833,414.5534356410522,366.5289646513366,432.2051626091365,30.0,VERY_STEEP
R4834,365.57732605801704,330.20721991995555,386.5105093830035,30.0,VERY_STEEP
R4835,404.70453456155775,380.5483078730851,440.31842841346725,30.0,VERY_STEEP
R4836,358.7446501799885,324.6116275542046,387.47668808398686,30.0,VERY_STEEP
R4837,387.7363176796651,365.25626543532707,432.05686398239817,30.0,VERY_STEEP
R4838,391.35165302899594,344.95870739571353,415.0469236693635,8.48,MODERATE
R4839,353.98114394457536,309.1651254203419,374.6475302801034,2.04,GENTLE
R4840,377.3988099469972,345.0695399358107,426.79344756079087,30.0,VERY_STEEP
R4841,445.56494672664894,422.57299011143454,492.01037753185227,30.0,VERY_STEEP
R4842,445.36326078296895,423.62767375964984,456.52297058292817,13.68,STEEP
R4843,385.2327054252539,373.8959856370515,426.0618500375166,7.63,MODERATE
R4844,354.31001089483243,311.67717685382064,368.72340184784053,11.85,STEEP
R4845,367.9094939328181,339.8941654112578,379.008901725993,1.34,FLAT
R4846,389.221779343354,366.2164622073434,410.169599982008,3.36,GENTLE
R4847,444.777969796923,415.93355559701286,465.5518049593672,30.0,VERY_STEEP
R4848,364.1199063537185,321.3703867355324,406.8926568475971,24.74,VERY_STEEP
R4849,426.3515843668212,411.3670160585204,464.7782742045346,30.0,VERY_STEEP
R4850,360.8682539374692,316.56201440779614,410.1326310307498,30.0,VERY_STEEP
R4851,448.12575773912766,402.2254043347935,486.5862737516004,30.0,VERY_STEEP
R4852,388.1616499109135,340.29333330955797,414.89187204115547,30.0,VERY_STEEP
R4853,427.5234538899056,401.62393419300054,465.48056032771433,30.0,VERY_STEEP
R4854,384.2591082811132,365.5734921196063,434.23747096856926,3.01,GENTLE
R4855,412.7668877158809,387.82125497721296,451.172563018382,30.0,VERY_STEEP
R4856,369.20160847400365,345.8851246247475,409.66886271321636,6.72,MODERATE
R4857,364.60210192969623,347.5559454295818,412.13670253730663,15.39,VERY_STEEP
R4858,443.8064139568131,409.5157471527536,458.35246440928046,30.0,VERY_STEEP
R4859,441.7647277904433,412.69976137009814,479.9560995283524,30.0,VERY_STEEP
R4860,438.74689402128826,394.1188543283281,482.77913233998623,30.0,VERY_STEEP
R4861,412.5433450166594,401.258961797377,460.7184890254951,30.0,VERY_STEEP
R4862,430.8268211216278,395.07210401942274,449.2655927100958,30.0,VERY_STEEP
R4863,356.9036936911375,316.38573855067506,387.06085400010727,30.0,VERY_STEEP
R4864,383.4789041890679,343.09944142153563,420.70109809484717,30.0,VERY_STEEP
R4865,381.37031247571565,335.92735379189463,401.26902165576917,1.42,FLAT
R4866,413.56453219526134,374.40318248208155,447.5834467252723,7.79,MODERATE
R4867,385.59577734706403,338.4833748811562,405.898928646984,2.89,GENTLE
R4868,364.8506781643681,341.5444141715324,388.188958985634,7.46,MODERATE
R4869,409.6467075413544,379.5183308712927,437.30745540178896,30.0,VERY_STEEP
R4870,431.43839206690814,420.8752055355925,462.6059960167708,7.72,MODERATE
R4871,388.21234944599735,377.9340459538657,416.18698431100336,30.0,VERY_STEEP
R4872,363.2268715098482,343.6218066917874,392.95469230136536,2.73,GENTLE
R4873,369.6688197312823,355.63653184571893,391.612369982814,30.0,VERY_STEEP
R4874,373.7483305169384,353.33987579950826,390.1069342778436,4.75,GENTLE
R4875,379.9897592994536,362.90802751831774,391.8837583925272,17.48,VERY_STEEP
R4876,414.2795070506309,403.13870605708496,432.11865595029764,30.0,VERY_STEEP
R4877,410.0945484537719,363.72238259752993,443.37229411400324,30.0,VERY_STEEP
R4878,419.60798615670393,409.2790609011483,461.0526040688292,15.4,VERY_STEEP
R4879,386.2501984531513,346.8069126796679,403.0201023508671,30.0,VERY_STEEP
R4880,432.39976518799784,416.3138497112172,446.7419794989038,1.26,FLAT
R4881,370.40876611557604,323.91958123559203,410.38038053754605,30.0,VERY_STEEP
R4882,396.9040747518154,351.19223716822,419.110407973307,4.48,GENTLE
R4883,430.093872154143,393.9378262993727,478.1538497232371,30.0,VERY_STEEP
R4884,368.0158647732619,331.12649878123773,406.5885835976768,30.0,VERY_STEEP
R4885,360.9863113740783,350.7727456952908,384.0565532637995,30.0,VERY_STEEP
R4886,438.36839676879896,388.97353412425485,459.95010668054715,30.0,VERY_STEEP
R4887,384.2929662759196,339.179662132887,415.24090172677194,21.76,VERY_STEEP
R4888,418.3870124909032,372.5827634616995,431.5527992220316,30.0,VERY_STEEP
R4889,352.53486042639383,316.1650789443589,367.2419209322058,30.0,VERY_STEEP
R4890,419.00468884094494,395.21321169476346,436.03900409359267,18.13,VERY_STEEP
R4891,381.61013115469706,335.8641851910778,422.59907488687946,30.0,VERY_STEEP
R4892,355.5740853587442,333.9134082326965,386.1283797295091,30.0,VERY_STEEP
R4893,410.9812761548117,378.4728144211236,421.4039610657894,30.0,VERY_STEEP
R4894,374.08038160731735,360.0911427135621,411.0210427062017,30.0,VERY_STEEP
R4895,388.68072420518797,341.80249899987797,415.62833135160787,30.0,VERY_STEEP
R4896,358.05808122865136,342.4272629178028,388.49217582720325,5.33,MODERATE
R4897,364.7163251094945,345.72045288027823,383.28097484601193,9.36,MODERATE
R4898,379.79772354958436,347.4723572244558,411.8690126853485,22.9,VERY_STEEP
R4899,358.97595005601573,318.41223004749645,408.1420796460753,30.0,VERY_STEEP
R4900,441.08262646863153,406.3085742311796,454.020414108862,2.31,GENTLE
R4901,350.60470431839786,331.31934780639165,371.9614003049751,30.0,VERY_STEEP
R4902,398.38602188643114,388.34830018533154,418.10592560086434,30.0,VERY_STEEP
R4903,362.32474581325516,322.0387226009576,382.26671824330236,30.0,VERY_STEEP
R4904,380.76790894779487,331.3596159113511,405.91616325040997,3.7,GENTLE
R4905,442.6059559818265,400.2094311695829,485.33034737159323,30.0,VERY_STEEP
R4906,366.1694553273987,337.76119060113405,412.6838029259742,0.99,FLAT
R4907,446.58323197183324,400.432541515869,464.67183547019215,0.43,FLAT
R4908,370.5794376989422,344.1855307742082,402.2974352168667,2.34,GENTLE
R4909,424.15661084668295,393.15924747694424,459.63256973330215,5.0,MODERATE
R4910,404.6677264897312,375.58253579390384,435.540825464285,30.0,VERY_STEEP
R4911,438.44787275967593,410.5429178530549,465.81092852755273,10.2,STEEP
R4912,405.3993255503131,364.3916947785569,423.0783457846826,30.0,VERY_STEEP
R4913,403.4559219156309,372.3851656248512,432.98469628360044,0.68,FLAT
R4914,369.54580003684,346.87711515583135,395.5943931452931,0.48,FLAT
R4915,366.62293620516584,346.2966094988267,408.44547070525664,30.0,VERY_STEEP
R4916,441.64891511155145,430.1390224328541,482.1930894780713,5.64,MODERATE
R4917,382.7838198850034,349.4560134096816,398.14376713323026,9.12,MODERATE
R4918,387.2082254962896,368.0097688802482,400.7489875988123,1.82,FLAT
R4919,425.9823658428388,410.0570089621835,472.30852357193896,9.3,MODERATE
R4920,383.8823482422807,347.7291496891736,415.3026838008606,14.17,STEEP
R4921,445.2062446639003,407.95787435103836,489.5182821552039,3.22,GENTLE
R4922,423.79277689988004,383.7065812095734,436.1188217225361,14.6,STEEP
R4923,409.742924257342,379.5998484037983,440.8035489182072,30.0,VERY_STEEP
R4924,438.08951605447527,392.3273318463198,469.6665766375247,19.96,VERY_STEEP
R4925,354.9605908349483,307.5068806990192,399.3886721366343,30.0,VERY_STEEP
R4926,375.70626921892085,333.4114316272213,389.61066914810914,4.39,GENTLE
R4927,396.503633422091,361.07989414176353,416.1214559691274,10.7,STEEP
R4928,372.6978539471521,350.5490158035046,398.95938650263264,30.0,VERY_STEEP
R4929,424.3905187302152,375.0727218654064,469.0241777470129,30.0,VERY_STEEP
R4930,441.9208031053725,420.955356417695,489.47613570819516,30.0,VERY_STEEP
R4931,392.37701199309237,374.2707351134751,442.0859967768375,30.0,VERY_STEEP
R4932,384.2132600111895,356.5270954597262,432.58099946953035,30.0,VERY_STEEP
R4933,446.1550732137566,433.8814503852611,456.3927434475308,1.82,FLAT
R4934,394.4852432827541,345.34546469588247,406.393576940909,8.9,MODERATE
R4935,398.90484004492833,365.36749778827135,414.8091128112319,30.0,VERY_STEEP
R4936,385.16498723419056,352.88690356762356,409.1194711050015,30.0,VERY_STEEP
R4937,440.9548473012138,404.72299610522504,484.15156854069215,30.0,VERY_STEEP
R4938,406.8955483281851,377.01460241709685,452.6017961416043,30.0,VERY_STEEP
R4939,426.2174587181645,414.9349180343828,443.6908349699478,30.0,VERY_STEEP
R4940,431.1806718350886,396.68822028147275,465.967237899877,0.57,FLAT
R4941,384.1849041917258,345.5379491134686,430.8793835943369,30.0,VERY_STEEP
R4942,393.369433132038,366.6994707070759,421.9187025692909,30.0,VERY_STEEP
R4943,434.84717744062647,394.55535455777874,448.9889203187378,30.0,VERY_STEEP
R4944,386.32553516758105,367.24548319404425,414.6380811709661,5.56,MODERATE
R4945,429.3935133451851,410.54244970253774,454.4253094367074,6.62,MODERATE
R4946,444.0992322574437,427.64255274994076,477.205552100084,5.92,MODERATE
R4947,412.3210373068007,387.4412469152342,439.8673846830848,7.71,MODERATE
R4948,424.1627287451889,380.28224732962553,434.85656581933756,1.3,FLAT
R4949,430.5097312041135,387.3932487181509,480.26964054066036,2.33,GENTLE
R4950,434.50396488966425,409.1909965711241,466.2455743988871,1.23,FLAT
R4951,389.50533378567957,355.94058434647013,418.45056400506394,4.98,GENTLE
R4952,355.1263459175998,316.2936932586032,403.31104077776195,2.8,GENTLE
R4953,390.18762712367396,370.53935613855305,406.42204182715705,3.99,GENTLE
R4954,417.37562297840896,400.64997954261906,434.94512708021887,30.0,VERY_STEEP
R4955,395.03503857807925,346.1511988495868,437.3556285405906,30.0,VERY_STEEP
R4956,424.89631508603986,390.1940225576551,445.3295582870402,5.21,MODERATE
R4957,385.6982429468664,336.4416140735199,427.66732719852746,30.0,VERY_STEEP
R4958,413.47441411040296,389.9641746251138,434.33575342674305,19.82,VERY_STEEP
R4959,368.6419804853975,330.5207124864322,379.9694856943975,0.21,FLAT
R4960,424.9369436644957,406.03279820284615,455.6175326199643,30.0,VERY_STEEP
R4961,404.5695968813026,384.12159003034606,422.43705424637704,30.0,VERY_STEEP
R4962,370.40643885466005,339.9303540038751,410.7202905719589,30.0,VERY_STEEP
R4963,379.1911173497807,356.40639232945784,414.8391026790666,30.0,VERY_STEEP
R4964,424.86087085818326,408.15600830455986,471.80497757729995,30.0,VERY_STEEP
R4965,398.26012356615206,377.744895486579,439.5796578567815,30.0,VERY_STEEP
R4966,371.6031440393072,360.1732082606726,388.8341822329363,30.0,VERY_STEEP
R4967,446.72711903702975,408.5501741779303,488.7334485036216,30.0,VERY_STEEP
R4968,421.5125019816888,391.8278356982543,457.1819837742497,21.59,VERY_STEEP
R4969,445.71348325397963,431.9437605977986,482.4715489244046,3.48,GENTLE
R4970,392.7105045360343,375.84274481089466,436.00101997484023,2.18,GENTLE
R4971,397.51003406917204,383.40865254466627,430.46299683672964,30.0,VERY_STEEP
R4972,439.79552161850194,405.2918092874669,468.43566219262243,30.0,VERY_STEEP
R4973,402.50493402453844,388.7365194800387,437.9705754388876,30.0,VERY_STEEP
R4974,420.7278911905667,380.55659786915805,442.6461883489011,30.0,VERY_STEEP
R4975,375.217287749553,364.39685097673737,392.521172993037,4.85,GENTLE
R4976,394.67264687026403,374.69761535042835,429.3361603931139,4.99,GENTLE
R4977,362.3449865810355,316.71831954535924,381.6989213444546,19.24,VERY_STEEP
R4978,370.59800358769616,331.85675086280634,383.7946079615604,3.14,GENTLE
R4979,350.0943415267631,337.1756082097356,360.11650891017325,30.0,VERY_STEEP
R4980,353.926505164866,311.0814609854588,388.2592812208687,30.0,VERY_STEEP
R4981,447.72838231769293,418.00697745608477,472.2143336569024,30.0,VERY_STEEP
R4982,374.23536951367623,330.3640484269231,414.32780834061447,30.0,VERY_STEEP
R4983,416.3310709504002,382.30147997238447,441.3381268829243,30.0,VERY_STEEP
R4984,433.9099698799612,396.63664859864684,463.3501078094902,30.0,VERY_STEEP
R4985,405.0660459236564,355.3259835078281,431.3494448362718,30.0,VERY_STEEP
R4986,365.3144500083956,346.0210281714349,401.3374416527695,30.0,VERY_STEEP
R4987,422.8116437336166,387.85382074316107,447.05721021421533,1.11,FLAT
R4988,410.0251410099583,381.6122854076624,458.5758470076507,20.99,VERY_STEEP
R4989,423.1250589347375,411.5469808178299,470.5709383986787,16.08,VERY_STEEP
R4990,426.97466228570875,416.39583662559414,470.895778392,4.34,GENTLE
R4991,447.5410367684745,432.77189365576015,494.35304759138444,4.87,GENTLE
R4992,407.356328002671,371.3926583811291,435.3219155410466,18.08,VERY_STEEP
R4993,384.1641112690602,351.4775877525245,415.6213271406399,2.53,GENTLE
R4994,414.84645569002373,382.7092732434746,454.53015939235354,0.96,FLAT
R4995,356.8440709242626,345.5698004231322,394.68990792180426,9.65,MODERATE
R4996,439.7397318321586,410.96761197775834,485.36687565637743,0.76,FLAT
R4997,361.93810113381966,314.9531884201185,400.5913422240875,14.41,STEEP
R4998,382.78428378858183,356.880609016156,432.69967211772024,30.0,VERY_STEEP
R4999,431.5745380626121,396.57763927107385,455.5147700558757,9.85,MODERATE
R5000,409.7312378330712,368.53849080814547,453.0511475226479,30.0,VERY_STEEP
R5001,389.3635520277442,348.00654086206873,427.2689449410508,0.74,FLAT
R5002,397.34356593750215,366.5723626416913,434.9990237461029,2.14,GENTLE
