node_id,latitude,longitude
N006084,2761487.573227,485980.516022
N006085,2761476.27424,485974.27673
N006086,2761569.782357,486030.472113
N006087,2762135.816063,487291.724999
N006088,2762146.913777,488975.621244
N006089,2762141.324501,488958.761332
N006090,2762096.222036,488690.753285
N006091,2762085.692708,488676.210521
N006092,2762125.140617,488884.614657
N006093,2762112.431264,488786.741804
N006094,2761251.327428,488068.878146
N006095,2776848.366918,499409.658384
N006096,2776506.463394,486696.040085
N006097,2777657.545375,485509.027034
N006098,2777640.683308,485506.952429
N006099,2777877.527671,485798.588804
N006100,2778306.759931,485887.720486
N006101,2762110.683421,486389.934233
N006102,2773971.360448,480901.747395
N006103,2773998.090697,480909.701064
N006104,2773900.523744,480887.711469
N006105,2749345.00694,482006.866985
N006106,2749766.861351,481959.594497
N006107,2771633.960577,480268.132592
N006108,2747053.499528,471996.325168
N006109,2746852.866861,472163.064764
N006110,2747249.164572,471779.938703
N006111,2747205.583758,471827.894741
N006112,2747311.258519,471335.64778
N006113,2746827.899054,472184.395319
N006114,2747129.746396,478996.182316
N006115,2747101.398786,478989.914942
N006116,2771403.347064,480112.783124
N006117,2771383.459144,480098.139103
N006118,2771588.671144,480376.180387
N006119,2770480.917501,480001.864252
N006120,2770436.282016,479986.910459
N006121,2770161.704262,479100.609947
N006122,2770152.448972,479063.343723
N006123,2769360.881954,477987.830075
N006124,2769367.484305,477986.065265
N006125,2770169.118451,478894.953476
N006126,2770165.905946,479061.205701
N006127,2770174.469519,479094.627611
N006128,2770169.080126,479013.185435
N006129,2770389.415029,479293.136681
N006130,2770443.828695,479975.291231
N006131,2770483.76015,479988.876419
N006132,2770458.235634,479335.727437
N006133,2771239.952137,479962.499749
N006134,2769146.019879,477824.58338
N006135,2763046.254444,475459.580942
N006136,2763030.110486,475453.193736
N006137,2763273.740472,475383.519244
N006138,2763035.508907,475443.726567
N006139,2763050.712877,475449.435901
N006140,2763257.843566,475387.547775
N006141,2762425.146415,476006.261894
N006142,2762440.002121,475977.048724
N006143,2761984.844779,476381.111079
N006144,2761956.577359,476380.113569
N006145,2761804.364073,476357.38322
N006146,2761785.807383,476343.684726
N006147,2761670.938438,476291.636118
N006148,2761651.430782,476283.618398
N006149,2761524.159068,476162.244639
N006150,2761512.301436,476167.77549
N006151,2761519.343551,476142.472992
N006152,2761422.317084,475817.287765
N006153,2761406.565393,475814.423636
N006154,2764453.946549,473897.748323
N006155,2764528.785631,473893.561874
N006156,2764413.579829,473894.966802
N006157,2764530.389597,473906.017722
N006158,2764456.489929,473911.144535
N006159,2764403.596913,473904.009919
N006160,2764597.104177,473923.461709
N006161,2764094.314629,474039.708824
N006162,2764589.338534,473902.063324
N006163,2764083.967839,474030.485541
N006164,2764060.618607,474063.60271
N006165,2763969.941078,474482.412555
N006166,2764070.020626,474074.721441
N006167,2763975.939929,474501.678902
N006168,2765107.153602,474513.524617
N006169,2765108.118251,474500.942976
N006170,2765530.386286,474459.238376
N006171,2765119.835422,474499.885084
N006172,2765118.733611,474514.767198
N006173,2765526.09761,474449.220432
N006174,2765538.644348,474454.581825
N006175,2763965.401987,474523.578684
N006176,2763937.749618,474555.064184
N006177,2763927.679815,474545.569226
N006178,2763955.831426,474513.58006
N006179,2763304.705301,475300.878689
N006180,2763324.966047,475265.592275
N006181,2763287.017506,475340.126026
N006182,2763315.867371,475306.711983
N006183,2763297.685056,475343.879391
N006184,2763330.187222,475280.760302
N006185,2763588.024453,474980.007454
N006186,2763609.796812,474960.226425
N006187,2763749.569077,474852.336596
N006188,2763617.453263,474969.57559
N006189,2763595.336293,474990.102806
N006190,2763760.876877,474857.100592
N006191,2763772.397575,474812.313493
N006192,2763900.297624,474610.489688
N006193,2763782.753351,474816.934476
N006194,2763918.594263,474578.441653
N006195,2763980.14165,474487.073802
N006196,2768498.956117,477507.744519
N006197,2768829.552265,477669.155239
N006198,2769132.30018,477817.923219
N006199,2768903.5879,477729.209921
N006200,2768136.498624,477005.446309
N006201,2768035.25334,476877.158403
N006202,2767570.93985,476930.218387
N006203,2767544.859647,476919.076296
N006204,2767471.345116,476900.014702
N006205,2767551.335289,476907.182042
N006206,2767579.839095,476919.135374
N006207,2768317.306968,477344.958853
N006208,2766954.13982,476748.402145
N006209,2774152.192677,481045.670891
N006210,2774042.347633,481521.780164
N006211,2766152.7643,475217.9221
N006212,2766139.089555,475187.182742
N006213,2765840.183684,474609.145161
N006214,2766587.742457,476026.142024
N006215,2766591.14876,476003.274281
N006216,2766672.096412,476267.284828
N006217,2765617.47548,474453.175109
N006218,2765567.765424,474449.10655
N006219,2765692.69591,474458.189343
N006220,2765824.745062,474586.856988
N006221,2765774.022313,474508.137735
N006222,2765836.211846,474577.534557
N006223,2765876.42203,474664.77019
N006224,2766151.082507,475180.575247
N006225,2766166.361332,475212.134798
N006226,2766602.04643,476002.213795
N006227,2766597.828951,476026.704563
N006228,2766690.408672,476262.312084
N006229,2766708.824924,476273.977569
N006230,2765617.106436,474437.342278
N006231,2765694.338327,474444.398646
N006232,2765785.887005,474499.229785
N006233,2756892.799011,458691.271379
N006234,2756903.575496,458690.465743
N006235,2743792.185604,475914.353314
N006236,2743674.204543,475978.901095
N006237,2743664.417628,475984.503395
N006238,2743537.282012,476060.558257
N006239,2744768.089259,475560.530904
N006240,2743865.140692,475877.884752
N006241,2742254.051345,476884.954436
N006242,2746483.651818,434846.252625
N006243,2746433.41061,434830.190214
N006244,2897121.251409,424881.361275
N006245,2896645.968569,426694.488704
N006246,2897641.368284,431171.838721
N006247,2746658.453232,461539.930878
N006248,2745981.18323,463049.895992
N006249,2745554.581654,464071.941291
N006250,2762182.057059,445382.855336
N006251,2757733.879429,449204.078648
N006252,2752113.482878,449083.627037
N006253,2754228.33084,470163.963617
N006254,2755596.959377,472927.164172
N006255,2748178.596914,480588.739795
N006256,2748183.071107,481325.049126
N006257,2746396.968311,479354.519746
N006258,2753352.402514,485472.103619
N006259,2896638.885307,367248.858536
N006260,2839475.908684,362944.8027
N006261,2845959.462347,366540.895266
N006262,2846815.495322,367140.306871
N006263,2856342.959137,364888.214979
N006264,2862608.400819,346930.480776
N006265,2867265.887109,346747.783557
N006266,2861815.066551,349266.383779
N006267,2862606.794515,346978.076633
N006268,2867809.079845,346902.943836
N006269,2867922.820957,346915.190267
N006270,2867858.639193,346909.031873
N006271,2867910.855924,346914.289331
N006272,2869419.673478,330615.225937
N006273,2868447.81281,325924.703854
N006274,2746835.143414,436894.938831
N006275,2747778.347775,436036.662308
N006276,2742877.983423,447626.65453
N006277,2747790.137931,439987.66006
N006278,2747759.808419,439896.195601
N006279,2747739.949172,439816.153877
N006280,2747722.733758,439714.045608
N006281,2747753.973087,439812.426035
N006282,2747774.244437,439891.913749
N006283,2747711.635505,439676.752618
N006284,2742472.341929,440660.887316
N006285,2749313.670483,448755.893179
N006286,2749529.741718,430948.760387
N006287,2749838.775556,431102.016
N006288,2750080.955486,436215.766921
N006289,2750070.890746,436215.568744
N006290,2750054.81521,436212.54428
N006291,2750070.947066,436208.194077
N006292,2744653.586473,438865.469679
N006293,2743069.185196,440493.471587
N006294,2748476.835055,448841.933005
N006295,2750982.899161,457804.557473
N006296,2751045.192276,457816.496568
N006297,2751017.034813,457787.257201
N006298,2754131.712796,424745.454552
N006299,2751883.055669,424255.28909
N006300,2751465.49464,424530.72174
N006301,2744207.683194,427841.701041
N006302,2746225.834451,427412.873898
N006303,2747735.007398,425596.275685
N006304,2747984.785719,429927.178113
N006305,2747988.181532,429949.687598
N006306,2748456.82413,427819.216925
N006307,2744791.424934,475551.163659
N006308,2746184.458837,474958.799502
N006309,2746229.121617,474930.829571
N006310,2746257.066456,474932.305165
N006311,2746249.732568,474928.280212
N006312,2894578.656404,376912.888612
N006313,2894579.476109,376877.840289
N006314,2743831.68162,475895.442061
N006315,2742286.869001,420820.104033
N006316,2774143.30195,480997.294501
N006317,2894504.777337,374734.748908
N006318,2789525.174359,500527.279149
N006319,2787452.715857,496463.9579
N006320,2795977.281102,489186.07348
N006321,2829982.164194,389445.985129
N006322,2830021.886262,389486.854931
N006323,2833455.451612,390683.038485
N006324,2866199.908283,487653.181595
N006325,2866066.730648,487639.886454
N006326,2867955.435856,487866.482429
N006327,2867968.901821,486955.058745
N006328,2867658.676217,488258.293224
N006329,2867127.048898,488216.31819
N006330,2867973.681515,490551.887829
N006331,2868079.953912,490096.465974
N006332,2872306.645283,458148.788145
N006333,2873306.127937,457691.146082
N006334,2748590.864762,388524.62597
N006335,2748588.007279,388531.494604
N006336,2897699.932615,440394.972118
N006337,2762498.467178,452661.737927
N006338,2750348.808971,436101.042248
N006339,2848836.481368,491470.665438
N006340,2848844.402133,491483.426451
N006341,2846573.158174,487567.112227
N006342,2846631.708286,487541.530762
N006343,2846688.168018,487536.739486
N006344,2746421.29404,479369.945588
N006345,2746421.962638,479352.324046
N006346,2892663.515781,424621.220064
N006347,2833612.043132,424084.75509
N006348,2833210.047964,424464.895843
N006349,2832748.404408,423534.768363
N006350,2833171.104419,423048.977218
N006351,2878522.540051,487541.92328
N006352,2875753.421257,496263.149477
N006353,2874870.450054,492715.671953
N006354,2873660.766501,495394.383677
N006355,2874563.050176,493878.714086
N006356,2873387.415251,493654.581391
N006357,2880163.793105,488372.330119
N006358,2878578.567473,490354.493341
N006359,2756497.77863,382034.230584
N006360,2755599.24386,382078.710179
N006361,2828103.076899,385188.246676
N006362,2827424.216929,384716.40183
N006363,2854207.137722,411735.470899
N006364,2862595.23267,404153.899165
N006365,2896261.853534,374683.570298
N006366,2889462.224985,382249.743482
N006367,2750082.217066,436211.155864
N006368,2750073.95844,436217.876258
N006369,2891237.846048,367354.134613
N006370,2887499.227899,334162.610525
N006371,2887857.638319,359350.777567
N006372,2887864.765349,359335.031337
N006373,2887871.530005,359318.991148
N006374,2887871.642883,359336.225874
N006375,2887479.284858,499147.508716
N006376,2887587.153301,498830.138879
N006377,2886918.222178,497717.052689
N006378,2888487.219115,487464.297586
N006379,2888503.894403,487455.935353
N006380,2888499.711427,487498.632649
N006381,2888523.666208,487486.60813
N006382,2888487.602975,487491.212515
N006383,2831106.817715,358226.563572
N006384,2830714.747549,361651.119153
N006385,2895624.641634,473733.776782
N006386,2895620.263158,473724.784581
N006387,2866678.660958,494623.966508
N006388,2866470.540529,494364.9183
N006389,2843309.47387,386385.07701
N006390,2842326.638935,387660.027523
N006391,2848028.67992,384022.336688
N006392,2843255.495791,387195.975442
N006393,2849199.819825,387122.86718
N006394,2846432.338315,387454.706372
N006395,2848621.30525,380516.03832
N006396,2839449.669307,362952.111012
N006397,2838963.864493,363166.911545
N006398,2838913.427254,363145.771371
N006399,2862215.861791,406485.4385
N006400,2862217.065824,406504.584567
N006401,2863346.155814,406850.395421
N006402,2863935.548609,391495.674067
N006403,2871769.514806,401492.857688
N006404,2871766.222896,401506.42995
N006405,2871089.23068,402904.255387
N006406,2871083.906799,402908.251182
N006407,2872177.392772,409264.656543
N006408,2871757.694366,399408.611853
N006409,2876734.556973,406550.902028
N006410,2876758.687597,406551.414775
N006411,2876614.324478,409293.079508
N006412,2876433.783482,409046.774279
N006413,2875888.897213,408695.828496
N006414,2875878.326003,408706.054106
N006415,2871944.560001,403006.871936
N006416,2872187.266576,409294.270165
N006417,2873516.128337,408354.687052
N006418,2871779.85101,399296.991337
N006419,2871098.414605,399122.14201
N006420,2872016.392639,399129.719767
N006421,2873041.858241,398668.991631
N006422,2799941.467647,468392.620765
N006423,2798972.235499,469067.472985
N006424,2799959.825256,468351.08456
N006425,2801773.483761,466090.607448
N006426,2804910.075795,469431.400289
N006427,2870255.513738,375932.090515
N006428,2875066.05225,385831.984059
N006429,2870208.028166,375868.788547
N006430,2860760.096484,365128.702642
N006431,2843998.141151,350317.510096
N006432,2843861.806745,357038.816088
N006433,2863440.052671,361278.650227
N006434,2823883.99318,352222.894878
N006435,2823739.10811,352005.203014
N006436,2826536.726109,350258.399352
N006437,2826570.06844,350255.507561
N006438,2826861.594329,349804.087287
N006439,2826862.151305,349791.019941
N006440,2828019.579932,348470.293313
N006441,2828025.401263,348458.100782
N006442,2828148.873165,348353.708435
N006443,2828154.710258,348341.114328
N006444,2830369.962659,348428.544366
N006445,2830381.668728,348435.61955
N006446,2833504.455164,349991.27093
N006447,2834537.312642,347678.626226
N006448,2832849.152264,344929.201271
N006449,2830867.171317,349422.690778
N006450,2831117.252361,347005.690056
N006451,2830751.07385,361625.047019
N006452,2830734.580651,361607.949246
N006453,2837294.881258,331908.988298
N006454,2837932.292825,332582.266656
N006455,2837948.846397,332610.220044
N006456,2837896.697614,332274.887077
N006457,2838224.204069,329836.086545
N006458,2785440.3747,392448.4992
N006459,2785265.338036,392755.74038
N006460,2785425.24956,392424.323382
N006461,2785623.694274,390769.181517
N006462,2785620.185811,390737.257004
N006463,2785449.204191,389082.115535
N006464,2809281.907634,347695.223896
N006465,2809105.941466,347648.56281
N006466,2808744.774743,347910.825474
N006467,2806674.161,346528.890141
N006468,2841067.816354,342415.851053
N006469,2843623.982592,357022.792186
N006470,2851136.295108,356766.037078
N006471,2824455.19683,338991.46187
N006472,2852664.247173,423497.821884
N006473,2862356.294171,434466.934792
N006474,2868810.6986,390031.801733
N006475,2793999.720864,449460.275999
N006476,2805575.193985,431187.48983
N006477,2805613.214548,431597.423476
N006478,2805560.938981,431036.562425
N006479,2805203.060862,424122.713907
N006480,2811300.753515,428327.678814
N006481,2802832.308999,419757.713223
N006482,2811267.197709,429843.528551
N006483,2813524.668058,435453.258042
N006484,2808490.530428,431716.384197
N006485,2810973.326799,431480.299366
